County,Province_State,Country_Region,Lat,Long_,Combined_Key,Cases,Deaths,Elevation,population,rate
Skagit,Washington,US,48.48171488,-121.766131,"Skagit, Washington, US",1854,26,731,129205,1434.928989
Skamania,Washington,US,46.02408726,-121.9164403,"Skamania, Washington, US",100,1,835,12083,827.6090375
Snohomish,Washington,US,48.04615983,-121.7170703,"Snohomish, Washington, US",13267,277,752,822083,1613.827314
Spokane,Washington,US,47.62113146,-117.4046494,"Spokane, Washington, US",15004,246,716,522798,2869.942119
Stevens,Washington,US,48.40035475,-117.8542701,"Stevens, Washington, US",538,6,496,45723,1176.650701
Thurston,Washington,US,46.9291895,-122.8290656,"Thurston, Washington, US",2720,46,72,290536,936.2006774
Wahkiakum,Washington,US,46.2918004,-123.4250831,"Wahkiakum, Washington, US",17,0,9,4488,378.7878788
Walla Walla,Washington,US,46.23040051,-118.4775539,"Walla Walla, Washington, US",2006,21,362,60760,3301.514154
Whatcom,Washington,US,48.82227976,-121.7490018,"Whatcom, Washington, US",2208,53,1585,229247,963.1532801
Whitman,Washington,US,46.90022523,-117.5241763,"Whitman, Washington, US",2262,24,660,50104,4514.609612
Yakima,Washington,US,46.45738486,-120.7380126,"Yakima, Washington, US",13224,295,370,250873,5271.192994
Barbour,West Virginia,US,39.1307219,-80.00350858,"Barbour, West Virginia, US",357,4,588,16441,2171.400766
Berkeley,West Virginia,US,39.46704621,-78.02414609,"Berkeley, West Virginia, US",2799,22,188,119171,2348.725781
Boone,West Virginia,US,38.01974191,-81.69888019,"Boone, West Virginia, US",593,13,500,21457,2763.666869
Braxton,West Virginia,US,38.70036159,-80.72011184,"Braxton, West Virginia, US",103,0,461,13957,737.9809415
Brooke,West Virginia,US,40.27367263,-80.57915332,"Brooke, West Virginia, US",566,8,350,21939,2579.880578
Cabell,West Virginia,US,38.42424062,-82.23855912,"Cabell, West Virginia, US",2640,51,167,91945,2871.281745
Calhoun,West Virginia,US,38.84315422,-81.11934872,"Calhoun, West Virginia, US",62,0,329,7109,872.1339148
Clay,West Virginia,US,38.46231092,-81.07652217,"Clay, West Virginia, US",107,3,236,8508,1257.639868
Doddridge,West Virginia,US,39.27057157,-80.70671527,"Doddridge, West Virginia, US",114,2,381,8448,1349.431818
Fayette,West Virginia,US,38.02974928,-81.08286634,"Fayette, West Virginia, US",1065,34,587,42406,2511.437061
Gilmer,West Virginia,US,38.9251277,-80.85952723,"Gilmer, West Virginia, US",192,0,343,7823,2454.301419
Grant,West Virginia,US,39.10314817,-79.19440518,"Grant, West Virginia, US",307,9,539,11568,2653.872752
Greenbrier,West Virginia,US,37.9463652,-80.45335881,"Greenbrier, West Virginia, US",412,6,684,34662,1188.621545
Hampshire,West Virginia,US,39.32103553,-78.60826476,"Hampshire, West Virginia, US",288,2,384,23175,1242.718447
Hancock,West Virginia,US,40.51943859,-80.57461608,"Hancock, West Virginia, US",569,4,335,28810,1975.008678
Hardy,West Virginia,US,39.00683177,-78.85855301,"Hardy, West Virginia, US",212,1,645,13776,1538.908246
Harrison,West Virginia,US,39.2853852,-80.37919577,"Harrison, West Virginia, US",1156,18,383,67256,1718.805757
Jackson,West Virginia,US,38.84263974,-81.68148753,"Jackson, West Virginia, US",667,26,222,28576,2334.12654
Jefferson,West Virginia,US,39.30776166,-77.86014147,"Jefferson, West Virginia, US",1206,15,163,57146,2110.383929
Kanawha,West Virginia,US,38.33860077,-81.52857054,"Kanawha, West Virginia, US",5316,139,301,178124,2984.437807
Lewis,West Virginia,US,38.9947249,-80.49988181,"Lewis, West Virginia, US",226,2,369,15907,1420.758157
Lincoln,West Virginia,US,38.172154,-82.07017953,"Lincoln, West Virginia, US",385,3,224,20409,1886.422657
Logan,West Virginia,US,37.8299889,-81.93528571,"Logan, West Virginia, US",1006,51,327,32019,3141.884506
Marion,West Virginia,US,39.50984542,-80.24244659,"Marion, West Virginia, US",757,7,350,56072,1350.049936
Marshall,West Virginia,US,39.86064362,-80.66591062,"Marshall, West Virginia, US",1070,14,368,30531,3504.634634
Mason,West Virginia,US,38.77071799,-82.02524219,"Mason, West Virginia, US",367,7,200,26516,1384.069995
McDowell,West Virginia,US,37.38002939,-81.65083669,"McDowell, West Virginia, US",585,1,529,17624,3319.337267
Mercer,West Virginia,US,37.40481169,-81.11023142,"Mercer, West Virginia, US",1252,37,729,58758,2130.773682
Mineral,West Virginia,US,39.41561583,-78.94104895,"Mineral, West Virginia, US",1028,11,312,26868,3826.112848
Mingo,West Virginia,US,37.73048351,-82.13338365,"Mingo, West Virginia, US",939,15,387,23424,4008.709016
Monongalia,West Virginia,US,39.63218457,-80.04766838,"Monongalia, West Virginia, US",3107,7,359,105612,2941.900542
Monroe,West Virginia,US,37.56274716,-80.54577965,"Monroe, West Virginia, US",342,10,609,13275,2576.271186
Morgan,West Virginia,US,39.55439028,-78.26311676,"Morgan, West Virginia, US",238,1,258,17884,1330.798479
Nicholas,West Virginia,US,38.29617706,-80.79759588,"Nicholas, West Virginia, US",309,5,606,24496,1261.430438
Ohio,West Virginia,US,40.0955451,-80.62203992,"Ohio, West Virginia, US",1357,16,382,41411,3276.907102
Pendleton,West Virginia,US,38.68314479,-79.35084086,"Pendleton, West Virginia, US",100,1,667,6969,1434.926101
Pleasants,West Virginia,US,39.37091679,-81.16771771,"Pleasants, West Virginia, US",76,4,316,7460,1018.766756
Pocahontas,West Virginia,US,38.32758728,-80.00993811,"Pocahontas, West Virginia, US",107,0,815,8247,1297.441494
Preston,West Virginia,US,39.46770987,-79.66712803,"Preston, West Virginia, US",479,6,526,33432,1432.759033
Putnam,West Virginia,US,38.50782345,-81.9082131,"Putnam, West Virginia, US",1710,30,269,56450,3029.229407
Raleigh,West Virginia,US,37.76936795,-81.2456041,"Raleigh, West Virginia, US",1441,15,722,73361,1964.258939
